participant,session,date,expName,psychopyVersion,OS,frameRate,exp1_trial_key.keys,exp1_trial_loop.thisRepN,exp1_trial_loop.thisTrialN,exp1_trial_loop.thisN,exp1_trial_loop.thisIndex,exp1_trial_loop.ran,num,list,cond,lang,type,sound_dir,phr,sent_code,mat,mat_num,emb_num,emb,cut,mat_f0_c,left,right,correct_img,correct_key,exp1_trial_key.rt,exp1_retrial.thisRepN,exp1_retrial.thisTrialN,exp1_retrial.thisN,exp1_retrial.thisIndex,exp1_retrial.ran,exp1_key.keys,exp1_key.corr,exp1_key.rt,exp1_loop.thisRepN,exp1_loop.thisTrialN,exp1_loop.thisN,exp1_loop.thisIndex,exp1_loop.ran,exp_num,image,image_alt,left_img,right_img,image_dir,exp2_trial_key.keys,exp2_trial_key.rt,exp2_retrial.thisRepN,exp2_retrial.thisTrialN,exp2_retrial.thisN,exp2_retrial.thisIndex,exp2_retrial.ran,exp2_key.keys,exp2_key.rt,exp2_loop.thisRepN,exp2_loop.thisTrialN,exp2_loop.thisN,exp2_loop.thisIndex,exp2_loop.ran,cs
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,"[""lshift""]",0,0,0,0,1,tr1,lt,tr,en,na,practice_trial/audio/tr1.wav,Where are your kids?,lt_tr_en_na_tr1,-,-,-,-,-,-,image/kids.png,image/plates.png,kids,lshift,[2.6663999999910573],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,"[""rshift""]",0,1,1,1,1,tr2,lt,tr,en,na,practice_trial/audio/tr2.wav,Who is buying my car?,lt_tr_en_na_tr2,-,-,-,-,-,-,image/bag.png,image/car.png,car,rshift,[1.7787999999970054],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,"[""lshift""]",0,2,2,2,1,tr3,lt,tr,sp,na,practice_trial/audio/tr3.wav,¿Dónde está mi perro?,lt_tr_sp_na_tr3,-,-,-,-,-,-,image/dog.png,image/grandma.png,dog,lshift,[1.5902000000029943],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,"[""rshift""]",0,3,3,3,1,tr4,lt,tr,sp,na,practice_trial/audio/tr4.wav,¿De quién es la bolsa?,lt_tr_sp_na_tr4,-,-,-,-,-,-,image/shirt.png,image/bag.png,bag,rshift,[2.2880999999940173],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,"[""lshift""]",0,4,4,4,1,tr5,lt,tr,se,na,practice_trial/audio/tr5.wav,¿Dónde encontraste sus donuts?,lt_tr_se_na_tr5,-,-,-,-,-,-,image/donut.png,image/cups.png,donut,lshift,[2.1082999999970014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,"[""rshift""]",0,5,5,5,1,tr6,lt,tr,se,na,practice_trial/audio/tr6.wav,¿Cuándo compraste tu sweater?,lt_tr_se_na_tr6,-,-,-,-,-,-,image/chair.png,image/sweater.png,sweater,rshift,[2.025999999999982],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,"[""lshift""]",0,6,6,6,1,tr7,lt,tr,es,na,practice_trial/audio/tr7.wav,Why do you have my camisa?,lt_tr_es_na_tr7,-,-,-,-,-,-,image/shirt.png,image/wallet.png,shirt,lshift,[2.0105999999940423],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,"[""rshift""]",0,7,7,7,1,tr8,lt,tr,es,na,practice_trial/audio/tr8.wav,Where did you find his chanclas?,lt_tr_es_na_tr8,-,-,-,-,-,-,image/key.png,image/flipflops.png,flipflops,rshift,[1.9446999999880745],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,011,l1,t,es,na,audio/011.wav,,l1_t_es_na_011,,,,,,,image/armchair.png,image/bed.png,armchair,lshift,,,,,,,lshift,1,3.3065,0,0,0,35,1,1,armchair,bed,armchair,bed,,,,,,,,,,,,,,,,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,093,l1,f,sp,na,audio/093.wav,,l1_f_sp_na_093,,,,,,,image/boy.png,image/book.png,book,rshift,,,,,,,rshift,1,1.7566,0,1,1,32,1,1,book,boy,boy,book,,,,,,,,,,,,,,,,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,094,l1,f,sp,na,audio/094.wav,,l1_f_sp_na_094,,,,,,,image/beer.png,image/horchata.png,beer,lshift,,,,,,,lshift,1,2.4463,0,2,2,33,1,1,beer,horchata,beer,horchata,,,,,,,,,,,,,,,,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,018,l1,t,es,na,audio/018.wav,,l1_t_es_na_018,,,,,,,image/cups.png,image/napkins.png,napkins,rshift,,,,,,,rshift,1,2.3447,0,3,3,42,1,1,napkins,cups,cups,napkins,,,,,,,,,,,,,,,,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,016,l1,t,es,na,audio/016.wav,,l1_t_es_na_016,,,,,,,image/flipflops.png,image/bag.png,bag,rshift,,,,,,,rshift,1,2.9477,0,4,4,40,1,1,bag,flipflops,flipflops,bag,,,,,,,,,,,,,,,,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,087,l1,f,sp,na,audio/087.wav,,l1_f_sp_na_087,,,,,,,image/desk.png,image/bed.png,bed,rshift,,,,,,,rshift,1,1.8919,0,5,5,26,1,1,bed,desk,desk,bed,,,,,,,,,,,,,,,,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,067,l1,f,en,na,audio/067.wav,,l1_f_en_na_067,,,,,,,image/beer.png,image/glasses.png,glasses,rshift,,,,,,,rshift,1,2.1113,0,6,6,6,1,1,glasses,beer,beer,glasses,,,,,,,,,,,,,,,,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,136,l1,t,es,f0u,audio/136.wav,,l1_t_es_f0u_136,,,,,,,image/city.png,image/village.png,village,rshift,,,,,,,rshift,1,3.5679,0,7,7,50,1,1,village,city,city,village,,,,,,,,,,,,,,,,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,068,l1,f,en,na,audio/068.wav,,l1_f_en_na_068,,,,,,,image/socks.png,image/book.png,socks,lshift,,,,,,,lshift,1,2.2376,0,8,8,7,1,1,socks,book,socks,book,,,,,,,,,,,,,,,,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,076,l1,f,se,na,audio/076.wav,,l1_f_se_na_076,,,,,,,image/hotdog.png,image/burger.png,hotdog,lshift,,,,,,,lshift,1,2.0554,0,9,9,15,1,1,hotdog,burger,hotdog,burger,,,,,,,,,,,,,,,,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,080,l1,f,se,na,audio/080.wav,,l1_f_se_na_080,,,,,,,image/mouse.png,image/rat.png,mouse,lshift,,,,,,,lshift,1,3.9719,0,10,10,19,1,1,mouse,rat,mouse,rat,,,,,,,,,,,,,,,,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,062,l1,f,en,na,audio/062.wav,,l1_f_en_na_062,,,,,,,image/shoe.png,image/ring.png,shoe,lshift,,,,,,,lshift,1,1.8075,0,11,11,1,1,1,shoe,ring,shoe,ring,,,,,,,,,,,,,,,,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,064,l1,f,en,na,audio/064.wav,,l1_f_en_na_064,,,,,,,image/wallet.png,image/key.png,wallet,lshift,,,,,,,lshift,1,1.7487,0,12,12,3,1,1,wallet,key,wallet,key,,,,,,,,,,,,,,,,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,073,l1,f,en,na,audio/073.wav,,l1_f_en_na_073,,,,,,,image/socks.png,image/tshirt.png,tshirt,rshift,,,,,,,rshift,1,2.1033,0,13,13,12,1,1,tshirt,socks,socks,tshirt,,,,,,,,,,,,,,,,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,072,l1,f,en,na,audio/072.wav,,l1_f_en_na_072,,,,,,,image/dog.png,image/fish.png,dog,lshift,,,,,,,lshift,1,2.0583,0,14,14,11,1,1,dog,fish,dog,fish,,,,,,,,,,,,,,,,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,061,l1,f,en,na,audio/061.wav,,l1_f_en_na_061,,,,,,,image/cat.png,image/dog.png,dog,rshift,,,,,,,rshift,1,2.0263,0,15,15,0,1,1,dog,cat,cat,dog,image/,,,,,,,,,,,,,,,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,075,l1,f,en,na,audio/075.wav,,l1_f_en_na_075,,,,,,,image/dog.png,image/fish.png,fish,rshift,,,,,,,rshift,1,2.1181,0,16,16,14,1,1,fish,dog,dog,fish,,,,,,,,,,,,,,,,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,132,l1,t,es,f0u,audio/132.wav,,l1_t_es_f0u_132,,,,,,,image/car.png,image/grandma.png,grandma,rshift,,,,,,,rshift,1,3.0475,0,17,17,46,1,1,grandma,car,car,grandma,,,,,,,,,,,,,,,,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,084,l1,f,se,na,audio/084.wav,,l1_f_se_na_084,,,,,,,image/penthouse.png,image/rocket.png,penthouse,lshift,,,,,,,lshift,1,2.6931,0,18,18,23,1,1,penthouse,rocket,penthouse,rocket,,,,,,,,,,,,,,,,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,083,l1,f,se,na,audio/083.wav,,l1_f_se_na_083,,,,,,,image/donut.png,image/burger.png,burger,rshift,,,,,,,rshift,1,2.0342,0,19,19,22,1,1,burger,donut,donut,burger,,,,,,,,,,,,,,,,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,137,l1,t,es,f0u,audio/137.wav,,l1_t_es_f0u_137,,,,,,,image/jacket.png,image/shirt.png,jacket,lshift,,,,,,,lshift,1,2.0769,0,20,20,51,1,1,jacket,shirt,jacket,shirt,,,,,,,,,,,,,,,,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,019,l1,t,es,na,audio/019.wav,,l1_t_es_na_019,,,,,,,image/boy.png,image/dog.png,boy,lshift,,,,,,,lshift,1,2.7553,0,21,21,43,1,1,boy,dog,boy,dog,,,,,,,,,,,,,,,,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,065,l1,f,en,na,audio/065.wav,,l1_f_en_na_065,,,,,,,image/computer.png,image/book.png,book,rshift,,,,,,,rshift,1,1.877,0,22,22,4,1,1,book,computer,computer,book,,,,,,,,,,,,,,,,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,135,l1,t,es,f0u,audio/135.wav,,l1_t_es_f0u_135,,,,,,,image/flipflops.png,image/flower.png,flipflops,lshift,,,,,,,lshift,1,2.2932,0,23,23,49,1,1,flipflops,flower,flipflops,flower,,,,,,,,,,,,,,,,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,063,l1,f,en,na,audio/063.wav,,l1_f_en_na_063,,,,,,,image/woman.png,image/man.png,man,rshift,,,,,,,rshift,1,1.9423,0,24,24,2,1,1,man,woman,woman,man,,,,,,,,,,,,,,,,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,074,l1,f,en,na,audio/074.wav,,l1_f_en_na_074,,,,,,,image/boy.png,image/woman.png,boy,lshift,,,,,,,lshift,1,1.9003,0,25,25,13,1,1,boy,woman,boy,woman,,,,,,,,,,,,,,,,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,081,l1,f,se,na,audio/081.wav,,l1_f_se_na_081,,,,,,,image/boxers.png,image/sweatpants.png,sweatpants,rshift,,,,,,,rshift,1,2.5479,0,26,26,20,1,1,sweatpants,boxers,boxers,sweatpants,,,,,,,,,,,,,,,,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,140,l1,t,es,f0u,audio/140.wav,,l1_t_es_f0u_140,,,,,,,image/ring.png,image/bracelet.png,bracelet,rshift,,,,,,,rshift,1,2.8235,0,27,27,54,1,1,bracelet,ring,ring,bracelet,,,,,,,,,,,,,,,,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,078,l1,f,se,na,audio/078.wav,,l1_f_se_na_078,,,,,,,image/airpods.png,image/joycons.png,airpods,lshift,,,,,,,lshift,1,1.9837,0,28,28,17,1,1,airpods,joycons,airpods,joycons,,,,,,,,,,,,,,,,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,092,l1,f,sp,na,audio/092.wav,,l1_f_sp_na_092,,,,,,,image/armchair.png,image/dog.png,armchair,lshift,,,,,,,lshift,1,2.5109,0,29,29,31,1,1,armchair,dog,armchair,dog,,,,,,,,,,,,,,,,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,069,l1,f,en,na,audio/069.wav,,l1_f_en_na_069,,,,,,,image/bag.png,image/shirt.png,shirt,rshift,,,,,,,rshift,1,1.6331,0,30,30,8,1,1,shirt,bag,bag,shirt,,,,,,,,,,,,,,,,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,133,l1,t,es,f0u,audio/133.wav,,l1_t_es_f0u_133,,,,,,,image/cellphone.png,image/book.png,cellphone,lshift,,,,,,,lshift,1,2.3104,0,31,31,47,1,1,cellphone,book,cellphone,book,,,,,,,,,,,,,,,,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,012,l1,t,es,na,audio/012.wav,,l1_t_es_na_012,,,,,,,image/newspaper.png,image/book.png,book,rshift,,,,,,,rshift,1,2.9853,0,32,32,36,1,1,book,newspaper,newspaper,book,,,,,,,,,,,,,,,,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,071,l1,f,en,na,audio/071.wav,,l1_f_en_na_071,,,,,,,image/wallet.png,image/plane.png,plane,rshift,,,,,,,rshift,1,2.4456,0,33,33,10,1,1,plane,wallet,wallet,plane,,,,,,,,,,,,,,,,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,138,l1,t,es,f0u,audio/138.wav,,l1_t_es_f0u_138,,,,,,,image/pants.png,image/shirt.png,shirt,rshift,,,,,,,rshift,1,2.4573,0,34,34,52,1,1,shirt,pants,pants,shirt,,,,,,,,,,,,,,,,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,070,l1,f,en,na,audio/070.wav,,l1_f_en_na_070,,,,,,,image/computer.png,image/bed.png,computer,lshift,,,,,,,lshift,1,2.159,0,35,35,9,1,1,computer,bed,computer,bed,,,,,,,,,,,,,,,,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,079,l1,f,se,na,audio/079.wav,,l1_f_se_na_079,,,,,,,image/sweatpants.png,image/jeans.png,jeans,rshift,,,,,,,rshift,1,1.9597,0,36,36,18,1,1,jeans,sweatpants,sweatpants,jeans,,,,,,,,,,,,,,,,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,089,l1,f,sp,na,audio/089.wav,,l1_f_sp_na_089,,,,,,,image/bed.png,image/wallet.png,wallet,rshift,,,,,,,rshift,1,2.316,0,37,37,28,1,1,wallet,bed,bed,wallet,,,,,,,,,,,,,,,,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,095,l1,f,sp,na,audio/095.wav,,l1_f_sp_na_095,,,,,,,image/socks.png,image/key.png,key,rshift,,,,,,,rshift,1,1.8191,0,38,38,34,1,1,key,socks,socks,key,,,,,,,,,,,,,,,,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,020,l1,t,es,na,audio/020.wav,,l1_t_es_na_020,,,,,,,image/cellphone.png,image/backpack.png,backpack,rshift,,,,,,,rshift,1,2.4087,0,39,39,44,1,1,backpack,cellphone,cellphone,backpack,,,,,,,,,,,,,,,,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,014,l1,t,es,na,audio/014.wav,,l1_t_es_na_014,,,,,,,image/book.png,image/key.png,key,rshift,,,,,,,rshift,1,2.2701,0,40,40,38,1,1,key,book,book,key,,,,,,,,,,,,,,,,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,017,l1,t,es,na,audio/017.wav,,l1_t_es_na_017,,,,,,,image/jug.png,image/cat.png,jug,lshift,,,,,,,lshift,1,2.673,0,41,41,41,1,1,jug,cat,jug,cat,,,,,,,,,,,,,,,,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,066,l1,f,en,na,audio/066.wav,,l1_f_en_na_066,,,,,,,image/bag.png,image/scarf.png,bag,lshift,,,,,,,lshift,1,2.2257,0,42,42,5,1,1,bag,scarf,bag,scarf,,,,,,,,,,,,,,,,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,077,l1,f,se,na,audio/077.wav,,l1_f_se_na_077,,,,,,,image/mashedpotatoes.png,image/donut.png,donut,rshift,,,,,,,rshift,1,2.0545,0,43,43,16,1,1,donut,mashedpotatoes,mashedpotatoes,donut,,,,,,,,,,,,,,,,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,090,l1,f,sp,na,audio/090.wav,,l1_f_sp_na_090,,,,,,,image/bag.png,image/bottle.png,bag,lshift,,,,,,,lshift,1,2.6446,0,44,44,29,1,1,bag,bottle,bag,bottle,,,,,,,,,,,,,,,,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,013,l1,t,es,na,audio/013.wav,,l1_t_es_na_013,,,,,,,image/beer.png,image/wine.png,beer,lshift,,,,,,,lshift,1,2.9101,0,45,45,37,1,1,beer,wine,beer,wine,,,,,,,,,,,,,,,,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,085,l1,f,se,na,audio/085.wav,,l1_f_se_na_085,,,,,,,image/loafers.png,image/sneakers.png,sneakers,rshift,,,,,,,rshift,1,2.5047,0,46,46,24,1,1,sneakers,loafers,loafers,sneakers,,,,,,,,,,,,,,,,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,082,l1,f,se,na,audio/082.wav,,l1_f_se_na_082,,,,,,,image/mickeymouse.png,image/spongebob.png,mickeymouse,lshift,,,,,,,lshift,1,2.2365,0,47,47,21,1,1,mickeymouse,spongebob,mickeymouse,spongebob,,,,,,,,,,,,,,,,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,139,l1,t,es,f0u,audio/139.wav,,l1_t_es_f0u_139,,,,,,,image/restaurant.png,image/hotel.png,restaurant,lshift,,,,,,,lshift,1,2.875,0,48,48,53,1,1,restaurant,hotel,restaurant,hotel,,,,,,,,,,,,,,,,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,086,l1,f,sp,na,audio/086.wav,,l1_f_sp_na_086,,,,,,,image/plates.png,image/glasses.png,plates,lshift,,,,,,,lshift,1,1.929,0,49,49,25,1,1,plates,glasses,plates,glasses,,,,,,,,,,,,,,,,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,091,l1,f,sp,na,audio/091.wav,,l1_f_sp_na_091,,,,,,,image/backpack.png,image/bracelet.png,bracelet,rshift,,,,,,,rshift,1,1.9904,0,50,50,30,1,1,bracelet,backpack,backpack,bracelet,,,,,,,,,,,,,,,,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,015,l1,t,es,na,audio/015.wav,,l1_t_es_na_015,,,,,,,image/glasses.png,image/jacket.png,glasses,lshift,,,,,,,lshift,1,2.3637,0,51,51,39,1,1,glasses,jacket,glasses,jacket,,,,,,,,,,,,,,,,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,134,l1,t,es,f0u,audio/134.wav,,l1_t_es_f0u_134,,,,,,,image/basket.png,image/truck.png,truck,rshift,,,,,,,rshift,1,2.8409,0,52,52,48,1,1,truck,basket,basket,truck,,,,,,,,,,,,,,,,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,131,l1,t,es,f0u,audio/131.wav,,l1_t_es_f0u_131,,,,,,,image/cat.png,image/flower.png,cat,lshift,,,,,,,lshift,1,2.2105,0,53,53,45,1,1,cat,flower,cat,flower,,,,,,,,,,,,,,,,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,088,l1,f,sp,na,audio/088.wav,,l1_f_sp_na_088,,,,,,,image/book.png,image/cellphone.png,book,lshift,,,,,,,lshift,1,2.0141,0,54,54,27,1,1,book,cellphone,book,cellphone,,,,,,,,,,,,,,,,
042,001,2023-09-29_14h14.23.677,exp_g1,2022.2.5,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
